agent_id,age,tenure_months,commute_minutes,hiring_source,shift_type,queue_type,education,dependents,prior_jobs,compa_ratio,months_since_increment,ijp_rejections,aht_delta_pct,acw_pct_delta_pp,avail_time_delta_pct,adherence_delta_pp,break_overrun_min_30d,late_logins_30d,avg_minutes_late,early_departures_30d,unplanned_absences_30d,fri_mon_absence_ratio,ncns_90d,pto_burn_rate,pto_rejections_180d,shift_swap_requests_30d,short_calls_rate_delta_pp,transfer_rate_delta_pp,occupancy_90d,tl_attrition_rate_6m,team_exits_60d,batch_attrition_rate,attrition_90d
AGT103190,20,12,72,Referral,Day Fixed,Email,Postgraduate,1,3,1.093,1,0,-0.7,-3.46,4.2,1.49,4.2,1,4.2,0,0,0.0,1,0.31,0,1,3.09,-0.42,91.6,0.144,0,0.366,0
AGT103191,23,12,12,Job Portal,Night Fixed,Chat,Graduate,1,1,0.886,3,0,-8.3,1.58,-1.9,-1.33,0.0,0,0.0,0,0,0.0,0,0.84,2,1,-0.5,-0.47,95.6,0.021,1,0.3,0
AGT103192,27,7,21,Referral,Day Fixed,Email,Graduate,1,0,0.935,25,0,7.1,-0.07,-1.9,-5.38,0.0,2,6.4,1,0,0.0,0,0.71,0,2,1.37,-0.92,90.6,0.366,5,0.53,1
AGT103193,21,26,67,Job Portal,Rotational,Voice-Support,Undergraduate,3,1,1.007,4,0,-8.3,0.16,9.2,4.26,0.0,0,0.0,0,0,0.0,0,0.0,0,1,-0.48,0.04,76.8,0.193,1,0.344,0
AGT103194,26,15,38,Referral,Night Fixed,Escalations,Graduate,1,1,1.004,4,1,-3.4,-1.65,-2.9,-2.41,0.0,0,0.0,0,1,0.33,0,0.36,1,0,-0.77,1.05,76.4,0.23,1,0.308,0
AGT103195,32,16,88,Job Portal,Night Fixed,Chat,Graduate,1,1,0.858,13,0,1.3,1.8,-8.4,-6.03,16.0,4,7.6,6,3,0.28,2,1.83,1,8,2.15,1.54,88.3,0.321,2,0.338,0
AGT103196,20,5,43,Job Portal,Rotational,Voice-Support,Graduate,4,4,1.076,5,0,-3.4,0.22,1.6,-0.71,9.4,7,0.9,1,1,0.66,1,1.39,2,1,0.94,-1.18,78.6,0.311,2,0.465,0
AGT103197,26,35,58,Referral,Day Fixed,Voice-Collections,Undergraduate,0,1,1.144,3,1,-2.9,0.16,-0.2,-2.41,0.0,2,2.5,1,4,0.14,1,1.1,1,1,-0.63,-0.71,78.9,0.293,0,0.501,0
AGT103198,32,57,55,Job Portal,Night Fixed,Voice-Support,Graduate,2,2,1.136,7,1,-5.9,1.43,3.5,1.76,1.4,0,0.0,0,0,0.0,0,0.53,1,0,0.52,1.32,83.0,0.059,2,0.279,0
AGT103199,25,12,43,Job Portal,Rotational,Voice-Collections,Graduate,0,0,0.931,23,1,6.1,3.2,-4.9,-5.01,9.3,2,11.0,4,6,0.39,0,1.19,2,0,0.43,2.38,80.0,0.083,2,0.252,0
AGT103200,24,17,68,Walk-in,Day Fixed,Voice-Support,Graduate,1,0,1.085,32,1,0.6,1.07,2.0,-0.84,7.7,0,0.0,0,0,0.0,0,0.9,3,0,-1.71,0.29,95.3,0.094,1,0.419,0
AGT103201,33,4,60,Job Portal,Rotational,Email,Undergraduate,2,1,0.96,3,0,6.5,0.78,4.2,0.73,0.0,0,0.0,0,0,0.0,0,0.0,0,3,-0.48,0.4,94.1,0.064,2,0.119,0
AGT103202,25,26,23,Referral,Split,Voice-Support,Postgraduate,3,4,1.007,0,1,-7.2,-0.45,4.0,4.34,0.0,0,0.0,0,0,0.0,0,0.15,1,1,0.5,-0.39,93.8,0.022,1,0.117,0
AGT103203,33,14,113,Job Portal,Day Fixed,Voice-Collections,Postgraduate,1,1,1.11,0,0,-14.3,2.14,-2.7,-3.24,7.9,0,0.0,0,0,0.0,0,1.3,0,1,-0.46,0.78,82.2,0.315,1,0.279,0
AGT103204,29,8,21,Referral,Day Fixed,Escalations,Graduate,2,1,1.134,7,0,-12.1,-1.14,-8.1,3.11,0.2,0,0.0,0,0,0.0,0,0.51,0,0,-2.03,0.7,94.5,0.178,0,0.395,0
AGT103205,25,15,29,Walk-in,Rotational,Escalations,Undergraduate,0,1,0.956,3,0,-5.9,-1.32,-3.5,5.77,0.0,0,0.0,0,0,0.0,0,0.26,0,1,-1.3,-0.32,83.2,0.099,1,0.193,0
AGT103206,29,15,57,Job Portal,Rotational,Email,Undergraduate,2,1,0.948,7,0,-4.5,1.94,-4.5,-0.77,5.1,2,2.1,0,4,0.35,0,0.63,0,1,1.61,2.51,88.4,0.054,2,0.197,0
AGT103207,29,1,52,Referral,Split,Voice-Support,Graduate,3,5,1.15,15,0,5.5,-0.09,0.5,-1.63,0.3,0,0.0,0,1,0.53,0,1.35,1,1,1.39,0.21,88.9,0.286,0,0.256,1
AGT103208,32,42,62,Job Portal,Day Fixed,Escalations,Graduate,2,0,0.99,2,0,-11.5,-1.78,1.2,2.09,2.9,1,5.3,2,0,0.0,0,0.87,0,1,0.1,-0.41,80.1,0.209,2,0.471,0
AGT103209,24,13,38,Job Portal,Rotational,Voice-Support,Graduate,2,0,0.72,9,1,-7.4,1.05,2.7,-0.38,10.3,3,8.0,0,1,0.56,0,0.53,1,2,-0.58,-0.08,88.9,0.187,1,0.077,0
AGT103210,27,11,54,Referral,Night Fixed,Voice-Collections,Graduate,2,1,1.044,6,0,-10.2,1.61,3.1,-7.07,0.0,0,0.0,0,1,0.0,0,0.27,0,3,-0.09,-0.94,82.5,0.057,1,0.7,0
AGT103211,27,4,30,Job Portal,Day Fixed,Escalations,Postgraduate,0,1,0.92,1,0,0.7,0.62,-2.6,1.82,9.2,0,0.0,2,0,0.0,0,1.5,2,1,0.12,-0.54,87.5,0.181,1,0.119,0
AGT103212,31,13,43,Job Portal,Night Fixed,Voice-Support,Graduate,2,0,0.972,10,0,-7.8,-0.9,-0.3,-2.09,2.5,0,0.0,0,0,0.0,0,0.72,0,0,2.61,-0.89,79.5,0.103,1,0.189,0
AGT103213,22,3,82,Job Portal,Night Fixed,Voice-Support,Postgraduate,1,1,1.059,14,0,7.5,3.32,-8.0,-4.31,4.6,4,6.7,4,5,0.75,1,1.21,0,1,1.23,0.63,87.2,0.254,4,0.129,0
AGT103214,32,9,21,Job Portal,Day Fixed,Chat,Graduate,1,0,0.815,3,0,-0.4,-0.76,-3.4,0.26,4.7,1,3.2,0,0,0.0,0,0.04,0,1,0.53,-0.92,88.1,0.264,1,0.655,0
AGT103215,29,16,70,Job Portal,Day Fixed,Voice-Collections,Graduate,4,2,1.076,0,0,-2.5,0.83,0.1,0.38,3.3,0,0.0,0,0,0.0,0,0.2,0,2,2.35,-0.22,88.5,0.123,0,0.228,0
AGT103216,20,32,39,Job Portal,Day Fixed,Voice-Support,Undergraduate,1,2,0.848,15,0,1.8,0.16,-4.4,-2.33,11.7,2,2.3,3,1,0.11,0,1.22,1,0,0.69,0.45,96.7,0.205,2,0.566,0
AGT103217,33,1,26,Job Portal,Rotational,Email,Graduate,0,2,0.926,8,0,-1.6,1.18,-2.3,3.34,1.5,1,0.0,0,1,0.08,0,1.58,1,2,2.5,-0.63,92.4,0.078,2,0.263,0
AGT103218,38,6,27,Job Portal,Day Fixed,Email,Postgraduate,2,0,1.032,0,0,-6.1,3.98,-0.7,-0.89,10.4,2,0.8,0,2,0.42,0,0.76,0,1,0.37,1.04,79.9,0.425,3,0.279,0
AGT103219,32,3,39,Job Portal,Day Fixed,Escalations,Graduate,0,1,0.877,6,1,16.8,5.79,-10.4,-8.76,12.9,5,12.9,3,9,0.57,4,2.23,3,3,6.08,2.29,79.1,0.43,3,0.226,1
AGT103220,34,48,72,Job Portal,Night Fixed,Voice-Support,Graduate,2,3,0.877,9,1,1.0,-0.67,-7.9,-3.08,5.5,1,9.0,1,2,0.7,0,0.85,0,2,0.49,2.09,90.9,0.262,1,0.389,1
AGT103221,27,5,54,Referral,Rotational,Chat,Graduate,3,1,1.033,3,0,-16.0,1.19,-7.5,0.38,5.8,0,0.0,0,0,0.0,0,0.09,0,0,-0.25,1.12,93.0,0.215,3,0.203,0
AGT103222,19,6,20,Job Portal,Split,Email,Undergraduate,2,0,1.053,1,0,-7.7,-1.42,-3.0,3.44,0.0,1,0.0,0,0,0.0,1,0.2,1,0,1.16,-0.94,70.9,0.14,2,0.072,0
AGT103223,19,13,68,Job Portal,Day Fixed,Voice-Support,Graduate,1,1,0.982,4,0,-9.9,-0.9,3.8,0.36,0.6,1,0.0,0,0,0.0,0,0.37,0,0,-1.22,0.36,86.6,0.055,1,0.211,0
AGT103224,28,3,63,Job Portal,Split,Voice-Collections,Undergraduate,3,0,1.062,10,1,5.1,-0.52,-3.9,-5.62,10.0,2,6.6,1,3,0.81,0,1.33,0,4,2.26,-0.09,72.8,0.326,2,0.174,0
AGT103225,24,10,15,Referral,Rotational,Voice-Support,Graduate,1,4,1.3,34,0,9.7,3.37,-2.3,-5.26,13.1,1,1.5,1,1,0.63,1,1.11,4,1,-0.51,1.94,87.1,0.298,4,0.497,0
AGT103226,22,69,25,Job Portal,Split,Voice-Support,Graduate,0,1,0.851,9,3,-0.6,1.14,-3.2,-4.62,14.8,2,12.1,2,0,0.0,1,1.35,1,0,1.5,0.68,89.8,0.319,0,0.259,0
AGT103227,27,2,75,Referral,Night Fixed,Voice-Support,Graduate,2,2,0.776,1,3,4.3,1.65,-2.6,-5.71,11.5,4,7.1,2,3,0.51,1,1.8,1,1,1.9,0.17,84.5,0.291,1,0.322,0
AGT103228,30,1,43,Job Portal,Night Fixed,Chat,Graduate,2,2,1.112,5,0,8.7,1.42,-0.9,2.45,8.6,3,8.3,2,1,0.67,1,1.05,1,1,-0.15,-0.27,83.9,0.152,1,0.397,0
AGT103229,20,1,68,Job Portal,Rotational,Chat,Postgraduate,3,0,0.882,2,2,4.3,0.95,-11.4,-6.8,8.1,4,8.8,2,6,0.32,1,1.53,0,2,1.42,1.47,82.5,0.353,1,0.183,1
AGT103230,25,14,10,Job Portal,Rotational,Voice-Support,Graduate,1,0,1.037,0,0,-2.1,-1.46,-4.3,0.46,0.0,0,0.0,0,0,0.0,1,0.86,1,1,0.77,1.21,87.8,0.261,0,0.336,0
AGT103231,35,34,10,Walk-in,Rotational,Chat,Postgraduate,0,0,1.061,18,0,3.0,1.94,1.6,-4.29,6.6,2,0.0,2,1,0.55,0,1.55,0,1,-0.32,-0.33,87.6,0.163,2,0.264,0
AGT103232,22,10,59,Walk-in,Rotational,Voice-Support,Graduate,0,3,0.997,13,2,6.3,2.95,-2.7,-4.78,7.1,8,12.6,3,2,0.67,1,0.59,1,1,0.63,0.46,90.1,0.107,0,0.168,0
AGT103233,31,13,31,Walk-in,Night Fixed,Voice-Support,Graduate,0,0,1.028,11,0,-1.2,-0.36,-2.7,3.1,0.0,0,0.0,0,0,0.0,0,0.81,1,0,-1.05,0.63,86.7,0.296,0,0.196,0
AGT103234,25,6,61,Walk-in,Rotational,Escalations,Postgraduate,2,5,1.171,2,0,0.7,-0.06,-1.1,1.69,3.6,0,0.0,0,0,0.0,0,0.8,0,0,-0.73,-0.51,77.1,0.166,2,0.153,0
AGT103235,30,10,69,Referral,Night Fixed,Voice-Collections,Undergraduate,1,3,0.939,0,0,-3.8,-2.68,1.1,0.63,0.0,0,0.0,0,0,0.0,0,0.24,0,2,2.69,0.39,73.1,0.064,1,0.131,0
AGT103236,32,32,32,Referral,Rotational,Email,Postgraduate,0,2,1.128,6,0,-9.4,-1.03,-0.6,-0.07,0.0,0,0.0,0,0,0.0,0,0.55,0,3,0.78,-0.29,78.7,0.195,0,0.501,0
AGT103237,31,14,41,Referral,Rotational,Voice-Support,Undergraduate,0,1,0.869,6,1,9.9,4.84,2.2,-5.21,18.6,4,16.1,2,4,0.91,0,1.78,2,3,2.85,0.33,83.0,0.362,4,0.348,1
AGT103238,32,48,36,Referral,Rotational,Voice-Support,Graduate,0,4,1.035,8,0,-2.2,0.12,0.6,-1.07,0.0,1,0.0,0,0,0.0,0,0.41,2,3,0.61,1.28,93.3,0.065,0,0.583,0
AGT103239,21,23,31,Job Portal,Day Fixed,Email,Graduate,1,2,1.049,1,3,-4.0,2.28,0.1,-1.79,8.7,4,0.0,1,1,0.27,0,0.77,1,3,-0.42,0.86,89.1,0.29,2,0.186,0
AGT103240,33,22,48,Walk-in,Split,Voice-Support,Graduate,2,2,0.992,9,1,-0.7,1.03,0.2,-1.2,3.7,3,9.8,1,1,0.6,0,0.74,1,1,-1.2,0.25,95.3,0.072,3,0.433,0
AGT103241,23,21,65,Job Portal,Night Fixed,Voice-Support,Graduate,4,1,1.097,1,0,0.4,0.39,1.2,0.04,7.1,1,4.0,0,1,0.44,0,1.26,2,1,0.01,0.08,88.1,0.276,1,0.378,0
AGT103242,28,22,29,Walk-in,Day Fixed,Chat,Undergraduate,1,2,1.004,1,1,8.8,4.56,-6.1,1.25,13.8,4,0.4,1,3,0.6,0,1.3,1,2,2.81,-0.08,91.2,0.209,2,0.188,0
AGT103243,28,28,29,Job Portal,Day Fixed,Chat,Graduate,0,0,1.033,3,0,11.8,-0.88,-1.5,-1.32,2.4,0,0.0,0,0,0.0,0,1.05,0,0,1.05,0.51,72.9,0.128,2,0.329,0
AGT103244,29,5,32,Job Portal,Day Fixed,Escalations,Graduate,0,1,0.929,4,1,-2.8,0.98,2.2,-0.1,0.5,0,0.0,0,0,0.0,0,0.66,0,0,-1.32,-1.87,75.2,0.045,0,0.317,0
AGT103245,29,7,57,Referral,Night Fixed,Escalations,Postgraduate,1,0,0.9,20,1,9.6,-0.13,-1.4,-1.37,13.7,2,9.6,0,2,0.94,1,0.87,1,2,1.67,1.97,92.6,0.105,3,0.083,0
AGT103246,23,23,68,Walk-in,Day Fixed,Voice-Support,Graduate,1,4,0.898,21,0,2.3,-0.12,1.2,2.02,6.6,1,0.0,0,0,0.0,1,0.91,1,1,0.35,-0.09,85.1,0.048,1,0.203,0
AGT103247,20,40,36,Job Portal,Day Fixed,Voice-Support,Undergraduate,0,0,0.939,13,0,-1.7,-2.25,-7.4,1.09,9.0,0,0.0,0,1,0.34,0,0.77,1,3,-0.74,0.83,83.3,0.26,1,0.305,0
AGT103248,31,9,13,Job Portal,Day Fixed,Chat,Graduate,0,4,0.872,7,0,-11.3,-1.84,2.3,1.57,0.0,0,0.0,0,1,0.32,0,0.01,0,0,0.69,0.66,72.9,0.193,2,0.171,0
AGT103249,28,5,24,Referral,Day Fixed,Voice-Support,Graduate,2,1,1.187,16,1,-10.0,-0.79,2.3,1.33,0.0,0,0.0,0,0,0.0,0,0.0,0,0,1.27,-1.69,88.0,0.148,0,0.188,0
AGT103250,33,2,35,Job Portal,Split,Voice-Collections,Postgraduate,2,0,0.969,1,0,9.5,4.64,-9.5,-6.6,20.3,3,13.9,1,9,0.91,0,2.33,1,1,1.09,3.18,83.0,0.323,3,0.379,0
AGT103251,27,1,27,Job Portal,Night Fixed,Voice-Support,Postgraduate,1,2,0.999,5,0,-7.2,-0.27,-2.3,1.21,1.0,0,0.0,1,0,0.0,0,1.32,0,0,1.47,0.94,71.6,0.127,1,0.344,0
AGT103252,20,14,20,Job Portal,Day Fixed,Email,Undergraduate,1,1,0.885,7,0,-0.4,3.15,1.2,-1.57,8.1,2,6.2,3,1,0.46,1,0.93,0,3,0.39,-0.12,88.1,0.201,3,0.481,0
AGT103253,32,4,44,Walk-in,Rotational,Escalations,Graduate,1,3,1.204,8,0,-10.9,-3.67,-1.2,4.68,0.0,1,0.0,0,1,0.03,0,0.89,0,0,-0.58,-0.95,83.1,0.025,1,0.24,0
AGT103254,25,38,127,Job Portal,Rotational,Voice-Support,Graduate,0,0,0.975,9,0,8.3,3.1,1.5,1.42,8.1,2,4.8,0,2,0.44,0,0.07,2,2,3.69,-0.4,82.6,0.173,1,0.209,1
AGT103255,29,3,25,Walk-in,Night Fixed,Voice-Support,Graduate,3,2,0.941,26,0,-15.3,-1.86,-3.7,-1.85,0.0,1,0.0,0,0,0.0,0,0.96,0,1,-0.14,0.4,88.5,0.065,1,0.463,0
AGT103256,24,10,48,Job Portal,Night Fixed,Escalations,Graduate,0,0,0.95,19,0,11.9,0.66,-5.9,-0.41,12.6,4,8.9,3,3,0.53,2,1.13,2,2,2.3,1.09,79.7,0.208,1,0.52,0
AGT103257,35,21,56,Job Portal,Rotational,Voice-Support,Graduate,0,1,0.979,4,2,15.7,4.09,1.6,-2.16,22.8,10,12.0,1,3,0.4,0,2.14,2,5,1.81,0.38,76.4,0.291,1,0.292,1
AGT103258,23,6,58,Walk-in,Day Fixed,Voice-Support,Graduate,1,1,0.97,9,0,7.9,1.26,8.5,-3.34,9.6,7,8.7,2,1,0.16,0,1.02,0,0,-1.09,-0.43,80.2,0.364,3,0.481,0
AGT103259,25,8,42,Job Portal,Day Fixed,Voice-Support,Graduate,1,2,0.865,5,0,-2.9,0.4,-3.4,0.08,10.7,2,8.6,1,0,0.0,0,1.33,0,0,3.11,0.96,89.3,0.116,2,0.2,0
AGT103260,28,63,21,Referral,Split,Voice-Support,Graduate,1,1,1.086,1,0,-1.1,1.98,-0.2,5.66,0.0,0,0.0,0,0,0.0,0,0.0,0,2,-1.82,0.54,77.7,0.357,1,0.375,0
AGT103261,22,2,65,Walk-in,Night Fixed,Voice-Support,Graduate,3,1,0.889,28,0,5.7,2.04,1.8,-3.85,3.6,4,8.4,3,3,0.29,1,1.89,1,1,2.07,-0.16,84.8,0.236,0,0.343,0
AGT103262,29,14,16,Job Portal,Day Fixed,Voice-Support,Graduate,0,0,1.081,1,0,-7.5,1.44,-4.3,-1.9,5.3,2,11.3,1,1,0.43,0,1.08,0,0,-0.68,-0.17,90.3,0.347,2,0.219,0
AGT103263,35,7,39,Referral,Day Fixed,Voice-Support,Graduate,0,3,0.867,2,0,6.8,-2.42,-2.4,1.71,0.0,3,0.9,0,0,0.0,1,1.19,0,1,0.05,-0.26,84.4,0.201,1,0.542,0
AGT103264,25,3,37,Job Portal,Rotational,Email,Graduate,0,4,1.017,25,0,-1.6,-0.63,-3.0,2.4,6.6,0,0.0,0,0,0.0,0,0.74,0,0,0.84,0.87,80.6,0.23,1,0.262,0
AGT103265,29,44,22,Job Portal,Day Fixed,Voice-Support,Graduate,0,3,0.898,10,0,5.3,0.59,6.2,0.83,9.6,2,8.7,1,3,0.42,0,0.74,1,0,0.63,-0.52,87.6,0.19,1,0.307,0
AGT103266,19,16,32,Job Portal,Night Fixed,Email,Graduate,2,2,0.927,24,3,-2.9,0.13,-5.4,-3.89,25.9,1,10.4,3,0,0.0,0,1.02,1,3,1.4,1.97,83.8,0.331,3,0.288,0
AGT103267,27,4,57,Job Portal,Night Fixed,Chat,Postgraduate,1,0,1.048,1,0,9.1,1.23,-3.5,-2.53,2.3,0,0.0,1,1,0.32,1,1.16,1,4,-1.38,1.1,82.4,0.311,0,0.318,0
AGT103268,25,11,39,Referral,Day Fixed,Voice-Collections,Graduate,0,1,1.118,2,0,2.2,-1.62,0.5,3.68,0.0,0,0.0,0,0,0.0,0,0.0,0,0,-0.03,0.06,80.1,0.092,1,0.565,0
AGT103269,23,23,18,Referral,Night Fixed,Escalations,Graduate,2,0,1.182,36,0,11.5,0.33,-1.5,1.15,0.3,0,0.0,0,0,0.0,0,0.41,1,1,-0.05,-1.78,84.4,0.052,2,0.14,0
AGT103270,32,8,61,Job Portal,Day Fixed,Voice-Support,Postgraduate,2,1,1.037,29,0,0.4,2.42,-4.0,-3.96,3.6,6,7.4,2,0,0.0,0,1.13,3,5,2.88,2.76,88.8,0.466,3,0.641,1
AGT103271,25,8,95,Referral,Night Fixed,Voice-Support,Graduate,3,3,0.999,6,0,-17.3,0.44,1.5,2.93,1.7,0,0.0,0,1,0.58,0,0.91,1,2,2.56,-0.53,81.0,0.038,1,0.583,0
AGT103272,26,12,20,Job Portal,Day Fixed,Chat,Graduate,0,1,0.904,2,0,1.7,-0.44,-7.7,0.4,0.0,0,0.0,0,0,0.0,0,0.46,2,2,-0.29,-0.97,82.9,0.17,0,0.562,0
AGT103273,25,5,41,Job Portal,Split,Voice-Support,Postgraduate,2,1,0.821,7,0,-4.4,-0.75,-3.8,2.22,0.0,1,0.0,2,1,0.41,1,0.88,0,2,1.06,-1.26,89.4,0.233,1,0.244,1
AGT103274,19,1,42,Referral,Rotational,Voice-Support,Graduate,0,1,1.062,12,1,11.1,2.96,-2.5,-0.63,6.2,3,13.2,1,0,0.0,0,1.29,1,2,0.13,1.3,83.6,0.414,3,0.405,0
AGT103275,21,39,19,Referral,Day Fixed,Escalations,Undergraduate,3,1,0.975,0,0,-9.8,-0.98,-1.4,6.04,0.0,0,0.0,0,0,0.0,0,0.19,3,0,-1.04,0.91,83.3,0.334,3,0.127,0
AGT103276,32,1,77,Job Portal,Day Fixed,Email,Undergraduate,3,1,1.001,9,1,1.4,1.78,0.5,2.08,6.3,1,4.2,0,0,0.0,0,0.32,1,1,0.27,-0.38,76.0,0.115,1,0.018,0
AGT103277,19,15,42,Walk-in,Rotational,Voice-Collections,Graduate,1,0,0.96,3,1,1.4,3.54,-7.6,-0.94,14.3,5,12.3,0,1,0.67,0,1.28,1,3,2.03,1.22,84.4,0.295,2,0.054,0
AGT103278,23,2,66,Walk-in,Rotational,Voice-Collections,Graduate,2,2,0.928,10,0,7.5,-0.17,-6.9,-1.07,1.5,2,10.0,0,2,0.39,1,0.92,3,2,-1.85,1.24,87.1,0.036,2,0.52,0
AGT103279,25,2,50,Job Portal,Night Fixed,Chat,Graduate,2,2,1.068,1,0,0.2,1.43,-2.5,2.89,2.1,0,0.0,0,1,0.37,0,0.7,1,0,0.78,0.48,82.1,0.306,1,0.034,0
AGT103280,36,11,75,Referral,Day Fixed,Voice-Support,Undergraduate,1,2,1.17,23,0,10.1,3.24,-4.8,-4.8,7.1,1,2.7,1,2,0.23,0,1.57,1,1,1.99,3.34,85.2,0.119,5,0.353,0
AGT103281,31,4,49,Job Portal,Night Fixed,Voice-Support,Graduate,1,1,0.88,9,1,2.9,-1.78,-0.7,0.97,0.0,0,0.0,0,0,0.0,0,1.07,0,1,0.24,-0.92,81.3,0.261,0,0.199,0
AGT103282,24,29,34,Job Portal,Day Fixed,Chat,Graduate,2,2,0.813,12,1,5.9,-0.55,-4.8,1.33,12.9,1,8.7,0,2,0.52,0,0.97,1,0,0.39,-0.98,75.0,0.345,0,0.119,0
AGT103283,34,4,55,Job Portal,Day Fixed,Voice-Support,Graduate,4,1,0.977,6,0,-5.9,-1.18,2.6,2.65,7.3,1,10.0,0,2,0.63,1,1.78,0,0,-0.03,-0.1,71.9,0.538,1,0.152,0
AGT103284,23,33,27,Job Portal,Night Fixed,Voice-Support,Graduate,2,0,0.928,10,0,13.4,0.39,-5.7,-5.54,15.5,7,1.9,2,2,0.77,0,0.86,1,4,0.63,0.36,89.6,0.198,1,0.512,0
AGT103285,32,29,58,Job Portal,Rotational,Chat,Undergraduate,0,1,1.118,18,1,-3.0,1.3,-2.8,1.87,5.5,0,0.0,0,1,0.39,0,0.21,1,1,-1.72,1.39,95.4,0.094,1,0.352,1
AGT103286,20,47,25,Job Portal,Night Fixed,Chat,Graduate,1,3,1.051,1,0,0.1,2.47,-4.2,3.84,0.0,0,0.0,0,0,0.0,0,0.56,0,0,0.74,-0.09,92.1,0.123,2,0.487,0
AGT103287,32,15,40,Walk-in,Day Fixed,Voice-Support,Undergraduate,1,3,1.19,2,1,-2.9,-4.03,1.1,4.4,2.2,3,1.3,0,0,0.0,0,0.33,2,2,1.33,-0.8,79.4,0.333,2,0.298,0
AGT103288,25,38,36,Job Portal,Day Fixed,Escalations,Graduate,0,3,1.108,6,0,2.2,0.78,1.1,3.55,10.1,0,0.0,0,0,0.0,0,1.33,1,0,-0.91,-1.48,89.3,0.197,1,0.364,0
AGT103289,22,3,48,Job Portal,Rotational,Email,Graduate,1,2,1.01,10,0,4.3,2.27,3.1,-2.68,11.7,3,6.7,0,0,0.0,0,1.17,1,0,1.53,-0.37,80.6,0.134,3,0.398,0
AGT103290,26,29,81,Walk-in,Night Fixed,Chat,Graduate,0,1,1.015,2,0,5.5,2.26,-3.7,-0.47,3.3,0,0.0,5,3,0.18,1,1.29,1,2,-0.48,0.8,79.3,0.244,2,0.425,0
AGT103291,28,5,31,Job Portal,Rotational,Voice-Support,Graduate,1,4,1.039,35,0,-5.8,2.04,0.8,0.17,7.5,2,0.0,0,0,0.0,0,0.88,0,1,0.55,-0.33,91.8,0.09,1,0.258,0
AGT103292,25,32,64,Referral,Rotational,Chat,Undergraduate,0,4,0.909,3,0,11.4,0.44,2.0,-8.47,9.7,3,11.3,0,3,0.51,2,0.34,2,1,1.12,-0.12,79.6,0.195,2,0.206,0
AGT103293,30,19,76,Referral,Night Fixed,Chat,Undergraduate,0,2,1.044,2,1,7.2,1.93,-3.6,-3.86,17.7,5,8.3,1,2,0.8,0,1.44,1,0,2.69,0.71,82.4,0.39,0,0.021,1
AGT103294,24,13,63,Job Portal,Night Fixed,Chat,Postgraduate,4,0,1.137,16,0,-10.0,1.05,-1.0,0.4,2.0,2,7.8,0,1,0.07,0,0.51,0,0,0.06,-0.56,82.3,0.276,1,0.312,0
AGT103295,30,16,48,Job Portal,Split,Chat,Graduate,0,3,0.937,5,0,-0.6,2.01,-3.4,-2.3,7.7,2,10.1,3,1,0.26,2,1.12,1,6,0.82,-0.2,80.0,0.208,2,0.483,0
AGT103296,29,15,46,Job Portal,Rotational,Voice-Support,Graduate,0,2,0.976,36,0,6.0,1.67,2.2,0.42,14.4,4,7.7,4,1,0.67,0,1.67,1,1,1.7,-0.44,93.1,0.112,2,0.217,0
AGT103297,27,4,30,Referral,Night Fixed,Voice-Support,Graduate,0,1,1.066,2,0,1.8,-0.27,3.7,0.61,0.0,0,0.0,0,0,0.0,0,0.29,0,2,0.6,0.8,92.4,0.029,2,0.49,0
AGT103298,25,16,17,Referral,Rotational,Email,Graduate,1,1,1.15,14,0,1.6,-0.48,-7.0,2.19,0.0,1,0.0,0,0,0.0,0,0.0,0,1,0.18,-0.07,74.8,0.069,1,0.339,0
AGT103299,28,48,43,Job Portal,Day Fixed,Voice-Support,Graduate,4,2,0.926,2,0,-1.1,1.02,-2.0,-1.61,19.8,7,7.3,0,0,0.0,1,1.77,1,1,2.3,2.09,86.7,0.388,2,0.251,1
AGT103300,30,14,80,Job Portal,Day Fixed,Chat,Graduate,1,1,1.024,25,1,5.2,1.62,-4.9,-3.4,18.1,5,1.0,1,5,0.55,0,0.62,1,1,0.69,1.27,83.1,0.181,0,0.21,0
AGT103301,37,2,85,Job Portal,Night Fixed,Email,Undergraduate,3,1,0.997,9,1,-5.8,2.49,1.4,0.34,2.2,0,0.0,0,1,0.72,0,1.34,1,1,-0.51,-0.05,79.7,0.243,0,0.173,0
AGT103302,32,30,19,Job Portal,Rotational,Voice-Support,Graduate,0,1,0.973,0,0,-4.4,0.85,0.1,-2.86,2.7,0,0.0,0,0,0.0,0,0.82,0,1,-0.57,0.05,81.8,0.294,3,0.144,0
AGT103303,32,5,84,Job Portal,Split,Escalations,Graduate,0,2,0.814,11,0,-4.4,-0.37,1.0,-1.17,11.3,3,4.8,0,0,0.0,1,1.04,0,1,-0.12,-0.44,85.2,0.043,2,0.265,0
AGT103304,42,20,56,Job Portal,Rotational,Email,Graduate,3,1,0.926,2,1,0.2,0.75,-2.6,1.01,3.7,1,9.3,0,1,0.51,0,0.68,0,3,1.65,1.29,84.6,0.115,1,0.164,0
AGT103305,30,1,53,Job Portal,Rotational,Chat,Graduate,0,3,0.877,6,0,16.6,1.85,-13.9,-8.35,8.4,6,13.6,2,4,0.68,0,1.55,1,2,3.63,2.59,87.6,0.246,0,0.176,1
